HOUSEID,WTHHFIN,HHVEHCNT,HHFAMINC,INCOME_LOW,INCOME_MID,INCOME_HIGH,WRKCOUNT,DRVRCNT,HOMEOWN,URBRUR,URSIZE,HHR_AGE,HHR_SEX,HHR_EDUC,HTRESDN,GSCOST,GSTOTCST,zero,logsum1,logsum2_old,logsum2,logsum3,logsum4,const,HTRESDN,HTRESDN_1000,HTRESDN_INCOME_LOW,HTRESDN_INCOME_MID,HTRESDN_INCOME_HIGH,BESTMILE,MILE_10K,GSYRGAL,GSCOST,GSTOTCST,COST_PER_MILE,MEAN_COST_10,MEAN_COST
21923618,28.68645388,3,18,0,0,18,1,3,1,0,6,45,1,5,300,3.03,3287,0,7.173764619,20.43853106,19.13164062,23.45351517,33.26349132,1,300,0.3,0,0,0.3,17491.56131,1.749156131,936,3.03,2835,0.162078156,0.1472458,1.472458
21947490,912.5190971,3,14,0,14,0,2,2,1,0,6,62,1,1,50,3.03,3648,0,7.019767577,19.9348807,18.78118592,22.27011722,31.33774827,1,50,0.05,0,0.05,0,3941.421946,0.394142195,231,3.02,697,0.176839732,0.2004414,2.004414
22012920,102.0257341,3,18,0,0,18,1,2,1,1,1,52,0,4,750,3.04,86,0,6.958964776,20.06354708,18.70796051,23.36375423,32.691516,1,750,0.75,0,0,0.75,10684.90561,1.068490561,527,3.03,1597,0.149463183,0.1523307,1.523307
22167361,51.16668219,3,18,0,0,18,1,2,1,1,1,59,1,4,50,3.03,1546,0,6.982430877,20.86690449,19.52358381,23.96085993,32.31332074,1,50,0.05,0,0,0.05,6701.035639,0.670103564,355,3.03,1075,0.160422964,0.1540828,1.540828
22221599,64.66616454,3,17,0,17,0,2,2,1,1,1,36,0,1,750,3.03,1594,0,6.900189514,19.62604696,18.35813637,22.19355196,31.06690766,1,750,0.75,0,0.75,0,4532.308735,0.453230874,298,3.02,901,0.198794931,0.1814027,1.814027
22309152,162.2713325,3,18,0,0,18,2,3,1,1,5,46,0,3,300,3.03,1598,0,6.97083221,19.77323358,18.44632879,23.42025427,32.71754945,1,300,0.3,0,0,0.3,6975.471329,0.697547133,155,3.03,470,0.067378959,0.1667146,1.667146
22502403,69.87768826,3,16,0,16,0,1,3,1,0,6,60,1,3,50,3.03,1302,0,7.275556922,19.54065993,18.35421639,21.67702361,32.0239011,1,50,0.05,0,0.05,0,14904.32214,1.490432214,922,3.03,2791,0.187261116,0.1586297,1.586297
22512934,144.4191321,3,13,0,13,0,3,3,1,1,1,38,0,3,300,3.03,2962,0,7.437761656,18.90652966,17.66504261,21.5027379,31.92170506,1,300,0.3,0,0.3,0,13066.46262,1.306646262,760,3.03,2302,0.176176221,0.1638892,1.638892
22750839,430.3098034,3,18,0,0,18,2,2,1,1,5,54,0,5,1500,3.08,1086,0,6.529455286,19.97025046,18.7943766,22.91901049,32.37412512,1,1500,1.5,0,0,1.5,5409.991435,0.540999144,248,3.08,762,0.1408505,0.1731366,1.731366
22938178,32.69455372,3,18,0,0,18,0,2,1,0,6,66,1,5,50,3.02,404,0,6.652717175,20.41471688,19.10503246,23.34475072,34.22391563,1,50,0.05,0,0,0.05,3140.510573,0.314051057,256,3.02,772,0.245819902,0.1603252,1.603252
23221493,98.4938921,3,17,0,17,0,2,2,1,0,6,58,0,3,50,3.03,3350,0,6.504046943,19.98086133,18.59030809,21.95200667,32.27862163,1,50,0.05,0,0.05,0,11941.0538,1.19410538,763,3.03,2311,0.193534008,0.1909817,1.909817
23302329,17034.00206,3,8,8,0,0,2,2,1,0,6,45,0,3,50,3.05,1690,0,6.921147317,18.30846502,17.23444626,19.09846179,30.20371203,1,50,0.05,0.05,0,0,7028.854376,0.702885438,478,3.05,1459,0.207572945,0.1951897,1.951897
23359323,56.02580161,3,18,0,0,18,1,3,1,0,6,50,1,5,50,3.03,3785,0,7.220292869,20.20385959,19.03646437,23.91958323,32.78709923,1,50,0.05,0,0,0.05,21709.22506,2.170922506,1419,3.03,4298,0.197980351,0.1409611,1.409611
23447604,47.09182785,3,12,12,0,0,0,2,1,1,5,66,1,3,300,3.02,699,0,6.807413591,19.14021347,17.96431216,18.4922113,30.02880131,1,300,0.3,0.3,0,0,14735.08614,1.473508614,736,3.03,2228,0.151203731,0.1612274,1.612274
23527131,75.87139415,3,18,0,0,18,1,2,1,0,6,54,1,5,50,3.03,4767,0,7.151274549,20.38897688,19.0661162,23.42784322,32.34315764,1,50,0.05,0,0,0.05,9649.110097,0.96491101,449,3.03,1361,0.141049277,0.1881487,1.881487
23606728,94.87956346,3,16,0,16,0,2,2,1,1,1,55,0,5,750,3.03,1447,0,6.820046771,20.07136533,18.86792734,21.4557047,30.78064826,1,750,0.75,0,0.75,0,10325.92155,1.032592155,481,3.03,1458,0.141198051,0.1392495,1.392495
23766501,43.1491868,3,18,0,0,18,1,2,1,0,6,63,1,5,300,3.03,1210,0,7.250518869,19.93881104,18.75340446,23.25023391,31.65960931,1,300,0.3,0,0,0.3,21489.76693,2.148976693,829,3.03,2511,0.116846311,0.1546058,1.546058
23861554,136.1659298,3,18,0,0,18,2,2,1,1,1,47,1,5,300,3.03,795,0,7.372268078,20.09321078,18.78776748,23.48796767,32.5349157,1,300,0.3,0,0,0.3,22291.00832,2.229100832,1178,3.03,3567,0.160019679,0.1355889,1.355889
24054090,18.65812408,3,18,0,0,18,0,2,1,1,1,56,1,5,300,3.03,1000,0,7.533177463,19.98684555,18.68031451,23.41359877,31.82402759,1,300,0.3,0,0,0.3,8718.756082,0.871875608,259,3.03,783,0.089806389,0.1553148,1.553148
24114743,203.8027463,3,17,0,17,0,0,2,1,1,5,68,0,5,3000,3.07,551,0,6.950759643,18.96918537,17.60982505,22.63103462,32.13116804,1,3000,3,0,3,0,8489.059049,0.848905905,358,3.08,1103,0.12993195,0.1516113,1.516113
24537865,590.9774551,3,18,0,0,18,2,2,1,1,5,31,1,4,3000,3.03,2764,0,6.843395428,20.88986921,19.55353383,23.21305086,32.48203679,1,3000,3,0,0,3,6751.715926,0.675171593,314,3.03,950,0.140704972,0.1421059,1.421059
24575081,16.85585138,3,18,0,0,18,1,2,1,1,5,61,0,4,300,3.02,204,0,7.252887746,20.50100034,19.13617913,23.14462733,32.27990071,1,300,0.3,0,0,0.3,24388.36381,2.438836381,1437,3.03,4353,0.178486758,0.1470472,1.470472
25029545,833.3701726,3,4,4,0,0,1,2,1,0,6,86,0,2,50,3.02,504,0,6.547797069,18.89814006,17.82539705,19.20876839,30.143291,1,50,0.05,0.05,0,0,3021.178417,0.302117842,181,3.02,547,0.181055179,0.1884631,1.884631
25030699,3583.281652,3,16,0,16,0,2,2,1,1,4,41,0,5,3000,3.05,2052,0,7.097004141,19.76343704,18.35773814,22.07025869,31.90789531,1,3000,3,0,3,0,17737.96612,1.773796612,644,3.05,1967,0.110892082,0.1357453,1.357453
25062038,49.63342124,3,16,0,16,0,0,2,1,0,6,60,1,3,50,3.03,1391,0,6.951990021,19.51032879,18.19780062,20.83032866,32.86030089,1,50,0.05,0,0.05,0,4056.849029,0.405684903,285,3.02,863,0.212726674,0.2022484,2.022484
25193530,2130.28746,3,17,0,17,0,2,2,1,0,6,46,0,4,50,3.03,2081,0,6.709807606,19.85119723,18.42017116,21.92814937,31.63044862,1,50,0.05,0,0.05,0,17067.20012,1.706720012,998,3.03,3024,0.177181962,0.1491969,1.491969
25300114,651.2708394,3,18,0,0,18,2,2,1,1,5,46,0,4,1500,3.02,972,0,7.33997172,20.54266983,19.1273594,23.22587312,30.76636663,1,1500,1.5,0,0,1.5,5406.291926,0.540629193,315,3.03,952,0.17609112,0.1458604,1.458604
25520154,34.06739961,3,18,0,0,18,2,2,1,1,1,54,1,3,50,3.03,2950,0,6.830316768,20.26189933,18.91955219,22.68939974,32.19258351,1,50,0.05,0,0,0.05,13040.72424,1.304072424,664,3.03,2012,0.15428591,0.1508484,1.508484
25611865,24.06169987,3,18,0,0,18,0,2,1,0,6,66,1,5,50,3.03,1994,0,6.741246377,19.53042561,18.21814132,23.4979827,31.90347024,1,50,0.05,0,0,0.05,15000,1.5,2344,3.05,7160,0.477333333,0.1603252,1.603252
25680348,72.82519624,3,15,0,15,0,1,3,1,1,1,53,1,5,750,3.03,917,0,6.34741182,19.81189893,18.56937454,21.61421974,31.43612254,1,750,0.75,0,0.75,0,4522.751916,0.452275192,227,3.02,685,0.151456461,0.1416919,1.416919
25780127,63.08595695,3,18,0,0,18,1,2,1,1,1,41,0,4,300,3.03,1029,0,7.425206675,20.22851214,18.87396741,22.82729137,32.64646619,1,300,0.3,0,0,0.3,3833.899415,0.383389942,306,3.02,924,0.241007888,0.1778368,1.778368
25818392,130.3872223,3,18,0,0,18,1,2,1,0,6,56,1,4,50,3.03,1395,0,7.213226349,19.81745807,18.59401885,22.72307003,32.50257298,1,50,0.05,0,0,0.05,22757.19695,2.275719695,1291,3.03,3911,0.171857721,0.1558393,1.558393
25819960,35.16165284,3,16,0,16,0,2,2,1,1,6,43,0,5,50,3.03,2325,0,6.596226501,19.59428025,18.32117167,22.23949297,32.75466373,1,50,0.05,0,0.05,0,8349.098772,0.834909877,559,3.03,1693,0.202776377,0.1437821,1.437821
25843394,119.3409899,3,9,9,0,0,1,3,1,0,6,72,0,2,750,3.04,329,0,6.673601178,18.39734628,17.23696865,18.91730746,29.45315121,1,750,0.75,0.75,0,0,5792.84971,0.579284971,266,3.03,804,0.138791793,0.1704226,1.704226
25934461,948.7045987,3,18,0,0,18,2,3,1,1,5,51,1,4,3000,3.03,1030,0,7.125614639,19.81053796,18.55180069,22.49390898,32.10192065,1,3000,3,0,0,3,9734.440847,0.973444085,360,3.03,1092,0.112179016,0.1367211,1.367211
25977271,48.15852999,3,17,0,17,0,1,2,1,0,6,62,0,4,50,3.03,2419,0,6.702412075,19.0750764,17.82984469,22.03790893,32.77648862,1,50,0.05,0,0.05,0,7754.677724,0.775467772,505,3.03,1528,0.19704236,0.1939658,1.939658
26163688,395.1808517,3,18,0,0,18,0,2,1,1,5,58,0,4,300,3.03,1700,0,7.365976854,20.43184853,19.09817805,23.07468976,31.00003547,1,300,0.3,0,0,0.3,8503.76861,0.850376861,456,3.03,1381,0.162398586,0.158801,1.58801
26178057,39.68801892,3,15,0,15,0,1,1,1,0,6,42,1,2,50,3.02,486,0,6.7281655,19.51983422,18.12105468,21.87650197,32.31886035,1,50,0.05,0,0.05,0,5334.615145,0.533461515,311,3.03,942,0.17658256,0.1787206,1.787206
26472223,1823.83889,3,18,0,0,18,0,2,1,1,6,72,1,5,300,3.05,1293,0,7.065607746,20.57598757,19.19456335,23.14136545,31.78929561,1,300,0.3,0,0,0.3,14046.25292,1.404625292,682,3.05,2083,0.148295778,0.1517834,1.517834
26555229,1060.120156,3,18,0,0,18,2,2,1,1,5,46,1,5,300,3.03,1449,0,6.55299596,20.20843596,18.98519325,22.25265133,32.19045918,1,300,0.3,0,0,0.3,10590.09331,1.059009331,521,3.03,1577,0.148912758,0.1353386,1.353386
26653602,84.58325831,3,15,0,15,0,2,3,1,1,1,50,0,4,300,3.03,1467,0,6.940634648,19.68893894,18.39539342,21.71221885,31.62007729,1,300,0.3,0,0.3,0,16350.47354,1.635047354,851,3.03,2578,0.157671274,0.1389581,1.389581
26887818,38.79344017,3,18,0,0,18,1,2,1,1,5,50,0,4,1500,3.03,1684,0,7.150214297,20.19698161,19.04146304,23.02400088,31.92149463,1,1500,1.5,0,0,1.5,17217.73606,1.721773606,1114,3.03,3374,0.195960723,0.1518301,1.518301
26993979,55.41639259,3,18,0,0,18,1,2,1,1,1,34,0,4,300,3.04,133,0,7.116497183,20.16250591,18.93339718,23.82725111,31.7687907,1,300,0.3,0,0,0.3,21216.43496,2.121643496,618,3.03,1872,0.088233485,0.1402891,1.402891
27070345,86.86094475,3,18,0,0,18,3,3,1,1,1,60,1,5,300,3.03,2759,0,7.11744389,20.08612533,18.88520442,23.22970411,32.76332281,1,300,0.3,0,0,0.3,7980.970333,0.798097033,422,3.03,1278,0.160130905,0.1310197,1.310197
27519750,41.25349275,3,12,12,0,0,2,2,1,0,6,37,0,2,50,3.03,4806,0,6.814493945,19.33605362,18.25160495,20.22432517,29.5481283,1,50,0.05,0.05,0,0,12080.07734,1.208007734,376,3.03,1137,0.094121914,0.1645971,1.645971
27841714,71.10450572,3,4,4,0,0,0,1,1,1,5,75,1,1,7000,3.07,697,0,6.667936424,18.89631009,17.7243346,18.84211557,29.0522698,1,7000,7,7,0,0,3524.583857,0.352458386,189,3.07,582,0.165125877,0.1864749,1.864749
28092054,154.3508334,3,14,0,14,0,1,3,1,0,6,40,0,2,300,3.03,2309,0,6.495281956,19.55093964,18.38893859,21.55896819,31.286196,1,300,0.3,0,0.3,0,57728.09409,5.772809409,3459,3.03,10484,0.181610014,0.1507313,1.507313
28115672,26.11698817,3,18,0,0,18,1,2,1,0,6,62,0,4,50,3.03,3433,0,6.808206792,20.40974687,19.15252338,22.87408124,32.16767629,1,50,0.05,0,0,0.05,13878.06633,1.387806633,681,3.03,2064,0.148723889,0.1648773,1.648773
28534152,103.8141912,3,18,0,0,18,2,4,1,1,5,52,0,3,750,3.03,1384,0,7.034160693,20.61888539,19.31791325,22.82138837,32.90036964,1,750,0.75,0,0,0.75,7283.386493,0.728338649,255,3.03,772,0.10599465,0.1578256,1.578256
29022357,40.66705113,3,17,0,17,0,1,2,1,0,6,66,0,3,50,3.03,1471,0,7.704140873,20.33578333,19.07271081,22.45572533,32.48083964,1,50,0.05,0,0.05,0,7446.919831,0.744691983,342,3.03,1034,0.138849353,0.1979526,1.979526
29126059,1972.84364,3,18,0,0,18,1,3,1,1,5,60,0,3,1500,3.03,2266,0,7.190686591,20.22491466,18.90025188,23.28140058,31.55947451,1,1500,1.5,0,0,1.5,20858.66667,2.085866667,987,3.03,2992,0.143441575,0.1393917,1.393917
29829556,692.4671947,3,18,0,0,18,2,2,1,1,5,38,0,4,750,3.03,2980,0,6.94194247,20.16324191,18.79178112,23.40529412,30.98022639,1,750,0.75,0,0,0.75,6918.450042,0.691845004,420,3.03,1270,0.183567127,0.1721174,1.721174
30171420,654.9964768,3,18,0,0,18,1,2,1,1,5,59,0,4,750,3.03,372,0,7.210501547,20.6739762,19.34273673,22.81761459,32.08203582,1,750,0.75,0,0,0.75,7694.754723,0.769475472,369,3.03,1118,0.14529378,0.1540828,1.540828
30386167,3664.749068,3,18,0,0,18,2,2,1,1,5,56,1,3,750,3.05,1921,0,6.941724782,20.39110742,19.04138738,22.87144652,31.71517548,1,750,0.75,0,0,0.75,12198.66667,1.219866667,518,3.05,1581,0.129604328,0.1796084,1.796084
30996463,907.0273234,3,18,0,0,18,3,4,1,1,5,47,0,4,3000,3.03,2924,0,7.136663769,20.44382704,19.18450629,23.35630607,33.64325018,1,3000,3,0,0,3,9414.075752,0.941407575,380,3.03,1149,0.12205128,0.14862,1.4862
31120685,101.9536733,3,17,0,17,0,0,3,1,1,1,37,0,5,750,3.03,826,0,6.393798142,19.53678949,18.28782515,21.05295404,31.8250319,1,750,0.75,0,0.75,0,26943.53815,2.694353815,1172,3.03,3550,0.131757009,0.1334612,1.334612
31547406,112.8339139,3,18,0,0,18,3,3,1,1,1,45,1,2,300,3.03,802,0,6.817599133,20.23321263,18.91905587,23.120384,31.15520707,1,300,0.3,0,0,0.3,20897.49403,2.089749403,1005,3.03,3043,0.145615546,0.1286858,1.286858
31562829,857.3101203,3,17,0,17,0,1,3,1,1,5,39,0,2,1500,3.03,1366,0,7.027397138,19.30837278,18.14864534,22.32400377,31.92572257,1,1500,1.5,0,1.5,0,23838.68741,2.383868741,1478,3.03,4479,0.187887862,0.1379501,1.379501
31581044,174.1804796,3,12,12,0,0,1,1,1,0,6,44,1,2,300,3.03,1069,0,6.723729668,18.89535983,17.91547015,19.90427444,29.70100217,1,300,0.3,0.3,0,0,11418.87391,1.141887391,514,3.03,1555,0.136178052,0.1741723,1.741723
31804631,494.2640056,3,18,0,0,18,2,2,1,1,5,44,1,5,1500,3.03,1568,0,6.747339846,20.11572035,18.8183615,23.55418274,32.03436986,1,1500,1.5,0,0,1.5,14297.10606,1.429710606,780,3.03,2364,0.165348147,0.134838,1.34838
32000252,89.18810106,3,12,12,0,0,2,3,1,1,1,42,1,3,300,3.03,2669,0,7.098464706,18.88829176,17.65230142,18.34982088,29.97037617,1,300,0.3,0.3,0,0,10159.06275,1.015906275,476,3.03,1442,0.141942228,0.1424286,1.424286
32984839,23.00775804,3,18,0,0,18,2,4,1,1,1,54,0,4,300,3.03,2202,0,7.264935743,20.61958527,19.35415661,23.35407851,32.84540141,1,300,0.3,0,0,0.3,14875.66943,1.487566943,471,3.03,1427,0.095928456,0.1270812,1.270812
33257688,2230.95813,3,10,10,0,0,2,2,1,0,6,63,1,2,300,3.05,1571,0,7.093637192,18.86692719,17.60837197,18.17049196,29.20898941,1,300,0.3,0.3,0,0,14062.67761,1.406267761,900,3.05,2749,0.195481975,0.1727631,1.727631
33719207,68.44171786,3,18,0,0,18,1,2,1,1,1,37,0,3,300,3.03,603,0,7.243758219,20.10532573,18.78983741,22.83715355,31.84392283,1,300,0.3,0,0,0.3,14556.27918,1.455627918,718,3.03,2175,0.149420053,0.1440256,1.440256
33894636,44.29690364,3,9,9,0,0,0,2,1,1,1,80,1,5,750,3.02,765,0,6.855127048,18.55811301,17.39130169,19.94599514,28.36049302,1,750,0.75,0.75,0,0,239.3519811,0.023935198,19,3.04,58,0.242320952,0.1970433,1.970433
34465426,362.8128397,3,18,0,0,18,3,4,1,1,1,43,1,4,300,3.03,3653,0,7.041922182,20.18391223,18.83013966,23.3405699,32.91754774,1,300,0.3,0,0,0.3,8764.299906,0.876429991,297,3.03,898,0.102461122,0.1476188,1.476188
34716418,36.38431406,3,17,0,17,0,1,2,1,1,6,49,0,3,50,3.03,1009,0,7.326388776,19.63579535,18.34222739,21.67596427,31.26991165,1,50,0.05,0,0.05,0,5446.492669,0.544649267,364,3.03,1101,0.202148441,0.1836539,1.836539
34818901,16887.90571,3,14,0,14,0,1,3,1,1,5,56,1,2,1500,3.05,1475,0,6.749763466,19.11974678,17.82391467,21.7491308,31.04346008,1,1500,1.5,0,1.5,0,15864.20046,1.586420046,634,3.05,1937,0.12209881,0.1446925,1.446925
34878295,528.0410467,3,18,0,0,18,2,4,1,1,5,34,0,4,1500,3.03,2099,0,7.060222173,19.66440249,18.60422367,23.36393595,32.49788531,1,1500,1.5,0,0,1.5,14588.5414,1.45885414,604,3.03,1831,0.125509463,0.114539,1.14539
35056009,1096.32793,3,18,0,0,18,3,3,1,0,6,50,0,5,50,3.03,1483,0,7.116763245,21.0075615,19.73284472,23.29024401,32.65652317,1,50,0.05,0,0,0.05,24229.55023,2.422955023,1575,3.03,4773,0.196990863,0.1310241,1.310241
35477202,121.384867,3,17,0,17,0,1,2,1,1,5,45,0,4,300,3.03,3988,0,7.10106111,19.450158,18.32494395,21.61787401,31.49280426,1,300,0.3,0,0.3,0,20359.41167,2.035941167,940,3.03,2849,0.139935281,0.1514077,1.514077
36076750,18.94852353,3,10,10,0,0,0,1,1,0,6,68,1,4,50,3.03,4373,0,6.82532413,19.63764036,18.36072501,19.72549978,30.04289722,1,50,0.05,0.05,0,0,1767.454542,0.176745454,155,3.02,468,0.264787574,0.2166306,2.166306
36077739,1650.91092,3,17,0,17,0,1,1,1,0,6,45,1,4,300,3.03,1720,0,7.124011578,20.07857227,18.81637539,21.7293681,31.31016403,1,300,0.3,0,0.3,0,7691.826522,0.769182652,375,3.03,1135,0.14755923,0.1718421,1.718421
36116508,45.99709541,3,18,0,0,18,1,2,1,1,5,58,1,5,1500,3.03,837,0,6.627520343,19.55991314,18.26955613,23.79186557,32.01564641,1,1500,1.5,0,0,1.5,5348.369508,0.534836951,268,3.03,811,0.151634998,0.1791063,1.791063
36615953,30.49125673,3,17,0,17,0,1,2,1,0,6,55,0,2,50,3.03,1349,0,7.259215159,19.62008086,18.45563167,21.84663416,31.96747668,1,50,0.05,0,0.05,0,15017.13959,1.501713959,634,3.03,1921,0.1279205,0.1699255,1.699255
36672871,126.4744569,3,18,0,0,18,2,2,1,0,6,41,1,5,50,3.03,2617,0,7.046102341,20.44234677,19.12191597,22.87419868,31.88857852,1,50,0.05,0,0,0.05,13820.62314,1.382062314,687,3.03,2082,0.150644438,0.1441307,1.441307
36923715,41.58594871,3,14,0,14,0,1,2,1,1,5,62,1,5,300,3.03,2354,0,6.885151044,19.63107053,18.35854987,21.6875523,31.42287016,1,300,0.3,0,0.3,0,3074.144169,0.307414417,263,3.02,796,0.258933855,0.1834239,1.834239
37419970,555.8723532,3,18,0,0,18,0,3,1,1,5,43,0,4,300,3.03,1702,0,7.018641399,20.56904887,19.27373198,23.4019242,32.63316606,1,300,0.3,0,0,0.3,7003.040299,0.70030403,297,3.03,898,0.12823002,0.1729151,1.729151
37554219,111.636301,3,11,11,0,0,2,3,1,0,6,63,1,4,50,3.03,2309,0,6.844107483,19.00114627,17.8738849,18.64594539,29.08292489,1,50,0.05,0.05,0,0,10257.34832,1.025734832,464,3.03,1405,0.136974972,0.155572,1.55572
37591625,216.020227,3,18,0,0,18,2,2,1,1,5,46,1,4,750,3.03,2073,0,6.657394184,21.40840057,20.02350689,22.92130566,30.84739462,1,750,0.75,0,0,0.75,8040.333762,0.804033376,463,3.03,1403,0.174495244,0.1458604,1.458604
37628334,26.62735187,3,17,0,17,0,0,2,1,1,1,71,0,5,750,3.03,1443,0,6.82795843,19.3486362,18.22462869,21.57060358,31.20343748,1,750,0.75,0,0.75,0,11381.47008,1.138147008,641,3.03,1940,0.170452497,0.1598984,1.598984
37685104,3576.840179,3,13,0,13,0,2,4,1,0,6,51,0,3,50,3.05,2430,0,6.446262715,19.73779527,18.59851301,22.26524503,31.94944209,1,50,0.05,0,0.05,0,10728.41456,1.072841456,553,3.05,1688,0.157339185,0.1717644,1.717644
38030998,84.822648,3,18,0,0,18,1,2,1,1,5,33,1,4,1500,3.03,956,0,6.893531464,20.56178923,19.34553068,22.87237508,31.08526941,1,1500,1.5,0,0,1.5,15313.40786,1.531340786,579,3.03,1753,0.114474846,0.1400388,1.400388
38469440,54.35782461,3,18,0,0,18,2,2,1,0,6,61,1,3,50,3.03,1135,0,7.013932209,19.70286123,18.38922527,22.68382154,32.37205341,1,50,0.05,0,0,0.05,10882.86024,1.088286024,782,3.03,2367,0.217497969,0.1626441,1.626441
38513978,93.51745641,3,18,0,0,18,2,3,1,0,6,57,1,4,50,3.03,1402,0,6.851202021,20.31889672,18.96602483,23.38915533,32.32316338,1,50,0.05,0,0,0.05,4931.628669,0.493162867,210,3.03,636,0.128963481,0.1765259,1.765259
38681626,278.5373834,3,18,0,0,18,2,2,1,1,5,45,1,3,3000,3.03,2467,0,7.154748959,20.10672502,18.80099659,23.31178688,32.39548169,1,3000,3,0,0,3,304.9080035,0.0304908,23,3.04,69,0.226297766,0.1768551,1.768551
38706761,82.5036957,3,18,0,0,18,3,3,1,0,6,61,1,5,50,3.03,1148,0,7.562819893,20.43132477,19.10527583,23.24956239,32.40591105,1,50,0.05,0,0,0.05,10411.39743,1.041139743,487,3.03,1474,0.141575616,0.169573,1.69573
38797602,1747.695724,3,18,0,0,18,2,2,1,1,5,51,1,5,1500,3.03,1620,0,7.21078591,19.97185423,18.76568232,22.58505328,31.78190803,1,1500,1.5,0,0,1.5,4370.960302,0.43709603,169,3.02,513,0.117365513,0.1723857,1.723857
38850664,127.4539049,3,18,0,0,18,2,3,1,1,1,48,1,4,50,3.03,1420,0,7.373430343,20.05757096,18.68589126,23.44293135,32.69975186,1,50,0.05,0,0,0.05,13830.94383,1.383094383,520,3.03,1574,0.11380279,0.1359702,1.359702
38962277,53.25044001,3,18,0,0,18,2,2,1,1,5,50,1,4,300,3.04,429,0,7.47801677,20.43961481,19.10652903,23.3353029,32.49617129,1,300,0.3,0,0,0.3,5851.414532,0.585141453,247,3.03,747,0.127661439,0.1468616,1.468616
39052157,73.92356253,3,18,0,0,18,0,2,0,1,1,92,1,4,1500,3.02,389,0,6.493410378,20.64624582,19.27994769,23.03454961,32.03193882,1,1500,1.5,0,0,1.5,25040.09288,2.504009288,1263,3.03,3827,0.152834896,0.159775,1.59775
39129808,85.15954108,3,5,5,0,0,2,2,1,0,6,65,0,2,50,3.03,2041,0,5.897928133,19.50005556,18.24748922,19.58390358,28.65083813,1,50,0.05,0.05,0,0,504.4480965,0.05044481,56,3.04,170,0.337001965,0.2056686,2.056686
39135265,76.72697965,3,18,0,0,18,1,2,1,1,5,60,0,4,300,3.03,1226,0,7.218328536,19.99956435,18.72376275,23.37445079,32.82291125,1,300,0.3,0,0,0.3,11249.17146,1.124917146,431,3.03,1306,0.116097439,0.1543331,1.543331
39293343,1376.155836,3,18,0,0,18,2,3,0,1,5,66,1,5,750,3.03,318,0,6.947879509,19.94577477,18.84606894,23.60347925,32.38793118,1,750,0.75,0,0,0.75,10049.14091,1.004914091,505,3.03,1530,0.152251821,0.13749,1.3749
39439477,755.3925712,3,18,0,0,18,2,3,1,1,5,60,1,3,750,3.03,1121,0,6.981943085,20.34678893,18.85288257,23.30310452,32.33287381,1,750,0.75,0,0,0.75,6425.580187,0.642558019,231,3.03,699,0.108783951,0.1702188,1.702188
39768458,88.96010683,3,18,0,0,18,3,2,1,0,6,54,0,4,50,3.02,786,0,6.989780768,20.31399898,18.98254191,23.63163971,33.31011555,1,50,0.05,0,0,0.05,5532.339917,0.553233992,292,3.03,884,0.159787723,0.1529379,1.529379
39819453,762.3102903,3,18,0,0,18,1,2,1,1,5,60,1,4,1500,3.03,2743,0,6.931932266,20.39077116,19.08313167,23.1937985,31.71368977,1,1500,1.5,0,0,1.5,2986.992083,0.298699208,185,3.02,558,0.186810003,0.1825925,1.825925
39904229,116.9053016,3,18,0,0,18,2,3,1,0,6,32,1,2,50,3.03,1928,0,6.983373862,20.24743986,19.1750256,22.83334081,32.43187762,1,50,0.05,0,0,0.05,20891.55781,2.089155781,866,3.03,2623,0.125553107,0.140444,1.40444
40571074,845.0444496,3,17,0,17,0,2,3,1,1,5,67,1,5,1500,3.03,1622,0,7.494730814,19.80581683,18.79612729,21.94209809,31.19942121,1,1500,1.5,0,1.5,0,11515.13153,1.151513153,469,3.03,1421,0.123402846,0.1385694,1.385694
40576592,1097.944285,3,18,0,0,18,2,3,1,1,5,52,0,3,1500,3.03,1407,0,7.358685747,19.81181201,18.67896701,23.1620442,32.44365716,1,1500,1.5,0,0,1.5,15658.34905,1.565834905,315,3.03,954,0.060925963,0.1324208,1.324208
40657008,933.5178729,3,17,0,17,0,1,1,1,1,5,52,0,5,750,3.03,4176,0,6.486288804,19.27505644,18.12364015,21.53591486,30.72050314,1,750,0.75,0,0.75,0,9329.092094,0.932909209,417,3.03,1262,0.135275758,0.160565,1.60565
40761893,567.1743822,3,18,0,0,18,2,2,1,1,5,55,1,5,1500,3.03,1582,0,7.299408583,19.88640681,18.81682009,22.98498276,33.21112494,1,1500,1.5,0,0,1.5,16871.44619,1.687144619,788,3.03,2386,0.141422376,0.1375913,1.375913
40947464,912.2980162,3,18,0,0,18,3,3,1,1,5,60,0,5,1500,3.03,2984,0,6.574493052,20.19360375,19.00530442,23.22636302,30.57319233,1,1500,1.5,0,0,1.5,24374.05922,2.437405922,1158,3.03,3510,0.144005558,0.1234835,1.234835
40982719,1157.201444,3,18,0,0,18,2,3,1,1,5,54,1,5,300,3.03,3946,0,6.733451817,20.15287224,18.82971459,23.0168246,30.7732865,1,300,0.3,0,0,0.3,18383.56186,1.838356186,321,3.03,971,0.052818926,0.1344864,1.344864
